,race_year_id,event,race,country,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,country_code,year,month,day,frequency_in_ranking,equivalent_distance,weighted_elevation
765,15779,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,United States,solo,161.0,6120.0,-6120.0,0,34,USA,2016,09,10,34,222.2,0.27542754275427545
766,15643,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,United States,solo,164.2,7767.0,-7765.0,0,82,USA,2016,09,10,82,241.87,0.3211229172696076
767,12869,THE GREAT NORTH WALK 100S,100 MILES,Australia,solo,170.6,5530.0,-5530.0,6,200,AUS,2016,09,10,46,225.89999999999998,0.2447985834440018
768,18059,Vadrózsa,Vadrózsa 160,Hungary,solo,158.8,6680.0,-6680.0,17,100,HUN,2016,09,10,46,225.60000000000002,0.2960992907801418
769,15769,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,United States,solo,161.0,8215.0,-7965.0,0,213,USA,2016,09,09,213,243.15,0.3378572897388443
770,12711,Le Grand Raid Des Pyrénées,GRP160 Ultra,France,solo,163.3,9590.0,-9590.0,0,169,FRA,2016,08,26,169,259.20000000000005,0.3699845679012345
771,11263,UTMB®,UTMB®,France,solo,171.0,10080.0,-10080.0,16,2300,FRA,2016,08,26,1469,271.8,0.37086092715231783
772,15427,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,United States,solo,161.0,6700.0,-6700.0,0,127,USA,2016,08,20,127,228.0,0.29385964912280704
774,12089,Persenk Ultra,PERSENK ULTRA,Bulgaria,solo,157.1,7130.0,-7130.0,13,100,BGR,2016,08,19,38,228.39999999999998,0.3121716287215412
775,11310,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,France,solo,163.2,10530.0,-10530.0,15,500,FRA,2016,08,19,284,268.5,0.39217877094972065
776,10900,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,United States,solo,160.8,6350.0,-7770.0,15,270,USA,2016,08,06,130,224.3,0.2831029870708872
777,11982,Burning River Endurance Run,100 Mile,United States,solo,163.0,2470.0,-2470.0,20,135,USA,2016,08,06,135,187.7,0.13159296750133193
778,11486,Centurion North Downs Way 100,Centurion North Downs Way 100,United Kingdom,solo,170.2,3490.0,-3520.0,14,300,GBR,2016,08,06,153,205.1,0.17016089712335447
779,12989,Silverheels Endurance Run,100 Mile,United States,solo,168.2,5450.0,-5450.0,16,300,USA,2016,08,06,19,222.7,0.24472384373596767
780,13366,Ouray 100 Mile Endurance Run,100 Mile,United States,solo,167.2,11420.0,-11420.0,15,30,USA,2016,08,05,30,281.4,0.40582800284292825
781,11549,SALOMON ALPEN X 100 Powered By LED LENSER,100 Miles,Austria,solo,163.9,10230.0,-10860.0,11,61,AUT,2016,08,05,61,266.2,0.384297520661157
782,12166,Chiemgauer 100,100 Mile,Germany,solo,160.0,7500.0,-7500.0,9,150,DEU,2016,07,29,17,235.0,0.3191489361702128
783,10911,The GAX 100 Miles,The GAX 100 Miles,Sweden,solo,160.7,1600.0,-1590.0,5,70,SWE,2016,07,23,45,176.7,0.09054895302773062
784,16935,LAKELAND,LAKELAND 100,United Kingdom,solo,161.0,6300.0,-6300.0,0,232,GBR,2016,07,22,232,224.0,0.28125
785,13867,Tahoe Rim Trail Endurance Run,100 Mile,United States,solo,162.7,6140.0,-6140.0,0,155,USA,2016,07,16,155,224.1,0.2739848282016957
786,14465,Vermont 100 Endurance Race,100M,United States,solo,162.0,4530.0,-4530.0,19,325,USA,2016,07,16,256,207.3,0.21852387843704774
787,13454,YOU YANGS,100 MI,Australia,solo,156.7,2960.0,-2960.0,2,24,AUS,2016,07,16,24,186.29999999999998,0.1588835212023618
788,15015,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Andorra,solo,170.0,13500.0,-13500.0,0,211,AND,2016,07,15,211,305.0,0.4426229508196721
789,10563,GRAND TRAIL STEVENSON,GTS 3 jours - B,France,solo,156.2,5143.0,-5986.0,6,23,FRA,2016,07,15,23,207.63,0.24770023599672494
790,11468,Sinister 7 Ultra,Solo,Canada,solo,155.3,4300.0,-4270.0,15,1400,CAN,2016,07,09,80,198.3,0.21684316691880987
791,10953,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Spain,solo,170.7,10152.0,-10152.0,15,500,ESP,2016,07,08,189,272.21999999999997,0.3729336566012784
792,14723,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,United States,solo,161.8,10365.0,-10365.0,0,112,USA,2016,07,08,112,265.45000000000005,0.39046901488039176
793,13460,CHICAMOCHA RUN,160K,Colombia,solo,165.1,8520.0,-7400.0,10,19,COL,2016,07,02,19,250.3,0.3403915301638034
794,14675,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,Germany,solo,161.0,3100.0,-3100.0,0,77,DEU,2016,07,01,77,192.0,0.16145833333333334
795,14585,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,United States,solo,161.0,4950.0,-4950.0,0,29,USA,2016,06,25,29,210.5,0.23515439429928742
796,11981,Western States Endurance Run,Western States Endurance Run,United States,solo,160.3,5950.0,-7490.0,21,369,USA,2016,06,25,281,219.8,0.27070063694267515
797,14329,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,United States,solo,161.0,3425.0,-3425.0,0,121,USA,2016,06,18,121,195.25,0.17541613316261204
798,14291,Bighorn Trail Run,100M,United States,solo,167.3,6740.0,-6800.0,7,360,USA,2016,06,17,173,234.70000000000002,0.2871751171708564
799,10802,Centurion South Downs Way 100,Centurion South Downs Way 100,United Kingdom,solo,156.7,3390.0,-3440.0,14,300,GBR,2016,06,11,203,190.6,0.17785939139559287
800,13257,Chicamocha Canyon Race,165 Km,Colombia,solo,164.6,8690.0,-8690.0,6,700,COL,2016,06,04,14,251.5,0.3455268389662028
801,12217,Kettle Moraine 100,100 Mile,United States,solo,160.9,2650.0,-2650.0,12,350,USA,2016,06,04,133,187.4,0.14140875133404482
802,14245,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,United States,solo,161.0,4270.0,-4270.0,0,31,USA,2016,06,04,31,203.7,0.2096219931271478
803,12004,Bryce Canyon,100 Mile,United States,solo,159.4,4800.0,-4800.0,13,103,USA,2016,06,03,103,207.4,0.23143683702989393
804,11158,Oh Meu Deus,K 160+,Portugal,solo,159.6,7730.0,-7730.0,12,44,PRT,2016,06,03,44,236.89999999999998,0.32629801604052344
805,10071,SAN DIEGO 100,San Diego 100,United States,solo,158.0,4020.0,-4030.0,15,250,USA,2016,06,03,137,198.2,0.20282542885973767
806,12661,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,Norway,solo,166.2,6690.0,-6690.0,10,8,NOR,2016,06,02,8,233.1,0.287001287001287
807,14689,SULPHUR SPRINGS,100 MILES,Canada,solo,161.0,3220.0,-3220.0,0,27,CAN,2016,05,28,27,193.2,0.16666666666666669
808,11465,Borås Ultra Marathon,BUM 100 Miles,Sweden,solo,158.8,3100.0,-3180.0,10,30,SWE,2016,05,27,18,189.8,0.16332982086406744
809,10935,NUTS Karhunkierros,160k,Finland,solo,162.4,1730.0,-1720.0,7,60,FIN,2016,05,27,38,179.70000000000002,0.09627156371730662
810,13799,The Himalayan Crossing and The Spiti,The Spiti,India,solo,171.6,4970.0,-4670.0,6,1,IND,2016,05,27,1,221.3,0.2245820153637596
811,10476,Hardcore Hundred Miles Trail Ultramarathon,100 MILES - H1,Philippines,solo,155.3,10095.0,-10101.0,11,100,PHL,2016,05,20,64,256.25,0.39395121951219514
812,12526,Cruel Jewel,Cruel Jewel 100,United States,solo,174.2,8520.0,-8510.0,11,125,USA,2016,05,14,87,259.4,0.3284502698535081
813,12804,Malaysia Eco 100,100 miles,Malaysia,solo,164.7,4340.0,-4300.0,15,30,MYS,2016,05,14,8,208.1,0.20855358000961077
814,13745,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,United States,solo,162.5,5420.0,-5420.0,0,151,USA,2016,05,14,151,216.7,0.25011536686663594
815,11321,Salomon Hammer Trail,100 Miles,Denmark,solo,161.5,5840.0,-5840.0,12,500,DNK,2016,05,06,16,219.9,0.26557526148249205
816,10686,Centurion Thames Path 100,Centurion Thames Path 100,United Kingdom,solo,166.9,1532.0,-1502.0,13,300,GBR,2016,04,30,207,182.22,0.08407419602678082
817,12535,Mustang Trail Race,Mustang Trail Race,Nepal,solo,167.7,8850.0,-8110.0,8,30,NPL,2016,04,19,20,256.2,0.34543325526932084
818,10990,Täby Extreme Challenge,TEC 100 Miles,Sweden,solo,158.2,1540.0,-1540.0,13,250,SWE,2016,04,16,48,173.6,0.08870967741935484
819,12001,Zion,100 Mile,United States,solo,156.7,3690.0,-3690.0,14,62,USA,2016,04,16,62,193.6,0.190599173553719
820,9994,100 Miles Of Istria,100 Miles,Croatia,solo,170.9,7120.0,-7400.0,12,196,HRV,2016,04,15,196,242.10000000000002,0.2940933498554316
821,13226,UMSTEAD 100,UMSTEAD 100,United States,solo,161.0,2450.0,-2450.0,0,156,USA,2016,04,02,156,185.5,0.1320754716981132
822,11275,Badger Mountain Challenge,100 Mile,United States,solo,156.7,4760.0,-4750.0,15,65,USA,2016,03,25,26,204.29999999999998,0.2329906999510524
823,11003,Northburn 100 Miler,100 Mile,New Zealand,solo,155.8,8230.0,-8230.0,12,50,NZL,2016,03,19,45,238.10000000000002,0.3456530869382612
824,13118,Antelope Island Buffalo Run,100 Mile,United States,solo,160.1,2791.0,-2800.0,17,75,USA,2016,03,18,40,188.01,0.1484495505558215
825,11292,Addo Elephant Trail Run,100 Mile,South Africa,solo,161.2,5640.0,-5170.0,16,26,ZAF,2016,02,26,26,217.6,0.25919117647058826
826,11200,Ultra Desafio Passa Quatro - MG,160 Km,Brazil,solo,158.4,5440.0,-5420.0,10,200,BRA,2016,02,26,17,212.8,0.2556390977443609
827,10295,Run The Rann,Ultra Trail 161 Km,India,solo,155.5,670.0,-650.0,12,30,IND,2016,02,20,11,162.2,0.041307028360049326
828,10494,Ultra Trail Hong Kong,UTHK 170,"Hong Kong, China",solo,157.7,7600.0,-7630.0,13,300,HKG,2016,02,19,48,233.7,0.3252032520325203
829,11947,Coldwater Rumble,100 Miles,United States,solo,161.2,1620.0,-1620.0,19,500,USA,2016,01,23,32,177.39999999999998,0.09131905298759865
830,12320,HURT 100,HURT 100 MILE ENDURANCE RUN,United States,solo,161.0,8200.0,-8200.0,0,53,USA,2016,01,16,53,243.0,0.3374485596707819
831,14747,Montane Spine Races,Challenger,United Kingdom,solo,170.5,4750.0,-4750.0,4,100,GBR,2016,01,09,37,218.0,0.21788990825688073
832,14757,Montane Spine Races,Montane Spine MRT Challenge,United Kingdom,solo,170.5,4750.0,-4750.0,4,30,GBR,2016,01,09,9,218.0,0.21788990825688073
833,10404,UTSZ,100 Miles,China,solo,165.1,7946.0,-7866.0,16,200,CHN,2015,12,12,9,244.56,0.3249100425253516
834,10302,Alpine Challenge,100 Mile Individual,Australia,solo,161.4,7302.0,-7321.0,4,100,AUS,2015,11,28,25,234.42000000000002,0.31149219349884816
835,10836,HK168,Full 168,"Hong Kong, China",solo,170.4,8100.0,-8290.0,16,150,HKG,2015,11,28,42,251.4,0.3221957040572792
836,10969,Ultra-Trail® Three Gorges,100 Miles,China,solo,174.1,9080.0,-9100.0,17,50,CHN,2015,11,27,50,264.9,0.3427708569271423
837,11702,CHIMERA 100,CHIMERA 100 MILES,United States,solo,155.0,6520.0,-6520.0,0,42,USA,2015,11,14,42,220.2,0.29609445958219804
839,11705,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,United States,solo,161.0,4500.0,-4500.0,12,52,USA,2015,11,07,52,206.0,0.21844660194174756
840,11449,PINHOTI 100,PINHOTI 100 MILES,United States,solo,161.9,4930.0,-5060.0,0,136,USA,2015,11,07,136,211.2,0.2334280303030303
841,11450,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,United States,solo,166.9,3300.0,-3300.0,19,234,USA,2015,11,07,234,199.9,0.16508254127063532
842,9201,Bromo Tengger Semeru 100 Ultra,BTS 170K,Indonesia,solo,171.7,8570.0,-8560.0,15,8,IDN,2015,11,06,8,257.4,0.33294483294483296
843,8753,White Rose Ultra,100 Mile,United Kingdom,solo,161.2,4610.0,-4810.0,5,32,GBR,2015,11,01,32,207.29999999999998,0.2223830197780994
844,9703,Javelina Jundred,100 Miles,United States,solo,163.4,1850.0,-1850.0,26,279,USA,2015,10,31,279,181.9,0.1017042330951072
845,11422,Cactus Rose,100 Mile,United States,solo,161.0,4400.0,-4400.0,20,26,USA,2015,10,24,26,205.0,0.2146341463414634
846,9086,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,France,solo,160.8,10410.0,-10360.0,0,1729,FRA,2015,10,22,1729,264.9,0.39297848244620615
847,8966,Centurion Autumn 100,Centurion Autumn 100,United Kingdom,solo,162.4,2130.0,-2140.0,15,240,GBR,2015,10,17,156,183.70000000000002,0.11594991834512793
848,10573,The North Face Endurance Challenge Chile,160 Km,Chile,solo,161.7,7612.0,-7330.0,16,25,CHL,2015,10,17,25,237.82,0.3200740055504163
849,11924,Rodopi Advendurun,100 miles,Greece,solo,164.1,6610.0,-6610.0,0,159,GRC,2015,10,16,111,230.2,0.28714161598609905
850,10902,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,Poland,solo,161.3,2160.0,-2142.0,7,12,POL,2015,10,16,12,182.9,0.1180973209404046
851,11731,OSJ Koumi,100 Miles,Japan,solo,166.6,8510.0,-8520.0,4,51,JPN,2015,10,10,51,251.7,0.33810091378625345
852,9570,Raleigh Challenge - Wilson Trail,Tornado 156,"Hong Kong, China",team,169.4,7580.0,-7950.0,9,9,HKG,2015,10,10,9,245.2,0.3091353996737357
853,10454,100 Miles Sud De France,100 Miles,France,solo,164.6,8000.0,-9734.0,15,500,FRA,2015,10,09,103,244.6,0.3270645952575634
854,8738,Ultra-Trail del Rincon,UTR 170K,Spain,solo,168.0,6610.0,-6610.0,15,12,ESP,2015,10,09,12,234.1,0.28235796668090557
855,10858,Cloudsplitter 100,100 Mile,United States,solo,160.7,6930.0,-6930.0,10,50,USA,2015,10,03,35,230.0,0.30130434782608695
856,11208,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,United States,solo,162.3,5420.0,-5420.0,0,84,USA,2015,10,03,84,216.5,0.25034642032332566
857,10984,Grindstone 100,Grindstone 100,United States,solo,160.0,6990.0,-6990.0,15,104,USA,2015,10,02,104,229.9,0.30404523705959113
858,10153,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Italy,solo,160.5,7218.0,-7203.0,16,200,ITA,2015,10,02,45,232.68,0.3102114492006189
859,9167,Cotswold Way Century,100 Miles,United Kingdom,solo,164.6,4090.0,-4200.0,10,57,GBR,2015,09,26,57,205.5,0.19902676399026764
860,13260,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE ULTRA - SOLO,United States,solo,160.93,2134.0,0.0,0,17,USA,2015,09,26,17,182.27,0.11707905853952927
861,16071,Mogollon Monster 100,MOGOLLON MONSTER 100,United States,solo,169.7,6020.0,-6020.0,13,150,USA,2015,09,26,33,229.89999999999998,0.26185297955632886
862,8848,St Oswald's Ultra,100 Mile,United Kingdom,solo,164.4,2160.0,-2200.0,13,53,GBR,2015,09,26,53,186.0,0.11612903225806452
863,10820,BEAR 100,BEAR 100,United States,solo,156.8,6550.0,-6200.0,13,208,USA,2015,09,25,208,222.3,0.294646873594242
864,7936,Ultra-Trail Mt. Fuji,UTMF,Japan,solo,168.9,7180.0,-7170.0,12,1400,JPN,2015,09,25,564,240.7,0.2982966348151226
865,10766,Black River Run,100 Miles,Sweden,solo,161.2,1040.0,-1050.0,9,200,SWE,2015,09,19,22,171.6,0.06060606060606061
866,11169,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,United States,solo,161.5,6810.0,-6810.0,0,57,USA,2015,09,19,57,229.6,0.29660278745644597
867,11423,Virgil Crest Ultras,100M,United States,solo,161.6,6100.0,-6100.0,0,16,USA,2015,09,19,16,222.6,0.27403414195867026
868,10700,KODIAK 100,KODIAK 100 MI,United States,solo,156.8,5330.0,-5330.0,0,35,USA,2015,09,18,35,210.10000000000002,0.253688719657306
869,11052,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,United States,solo,165.8,6160.0,-6160.0,0,45,USA,2015,09,18,45,227.4,0.27088830255057167
870,11063,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,United States,solo,165.8,6155.0,-6155.0,0,108,USA,2015,09,18,108,227.35000000000002,0.2707279524961513
871,12470,Glasshouse 100,GLASSHOUSE - 100 miles,Australia,solo,159.9,2409.0,-2397.0,20,20,AUS,2015,09,12,20,183.99,0.13093102886026414
872,12599,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,Canada,solo,161.0,3120.0,-3120.0,23,23,CAN,2015,09,12,23,192.2,0.16233090530697192
873,12958,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,United States,solo,161.0,6120.0,-6120.0,0,26,USA,2015,09,12,26,222.2,0.27542754275427545
874,8866,L'Infernal Trail Des Vosges,160 Km,France,solo,171.6,6560.0,-6560.0,10,128,FRA,2015,09,12,128,237.2,0.2765598650927487
875,9770,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,United States,solo,164.2,7767.0,-7765.0,0,75,USA,2015,09,12,75,241.87,0.3211229172696076
876,12605,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Canada,solo,161.1,5535.0,-5535.0,6,25,CAN,2015,09,11,25,216.45,0.25571725571725573
877,10903,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,United States,solo,161.0,8215.0,-7965.0,0,203,USA,2015,09,11,203,243.15,0.3378572897388443
878,10754,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Brazil,solo,161.0,5153.0,-4821.0,7,100,BRA,2015,09,05,1,212.53,0.24245988801580953
879,10291,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,United States,solo,166.0,5099.0,-4952.0,0,160,USA,2015,09,04,160,216.99,0.2349877874556431
880,10148,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,New Zealand,solo,162.7,2350.0,-2350.0,31,50,NZL,2015,08,28,37,186.2,0.12620837808807733
881,8592,Ultra-Trail Du Mont-Blanc®,UTMB®,France,solo,169.6,10060.0,-10060.0,16,1633,FRA,2015,08,28,1633,270.2,0.37231680236861586
882,10854,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,United States,solo,161.0,6700.0,-6700.0,0,99,USA,2015,08,22,99,228.0,0.29385964912280704
884,12710,Le Grand Raid Des Pyrénées,GRP160 Ultra,France,solo,161.35,9536.0,-9536.0,0,211,FRA,2015,08,21,211,256.71,0.3714697518600756
885,10170,Rampage The Roots,Ghosts Of Yellowstone 100M,United States,solo,166.0,7130.0,-7120.0,15,100,USA,2015,08,21,6,237.3,0.30046354825115884
886,8392,Centurion North Downs Way 100,Centurion North Downs Way 100,United Kingdom,solo,170.2,3490.0,-3520.0,14,137,GBR,2015,08,08,137,205.1,0.17016089712335447
887,9715,Silverheels Endurance Run,100 Mile,United States,solo,165.1,5060.0,-5060.0,21,33,USA,2015,08,08,33,215.7,0.23458507185906352
888,10757,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,United States,solo,160.8,6350.0,-7770.0,0,98,USA,2015,08,01,98,224.3,0.2831029870708872
889,8728,Burning River Endurance Run,100 Mile,United States,solo,163.0,2470.0,-2470.0,20,125,USA,2015,07,25,125,187.7,0.13159296750133193
890,12158,Chiemgauer 100,100 Mile,Germany,solo,160.0,7500.0,-7500.0,9,6,DEU,2015,07,24,6,235.0,0.3191489361702128
891,10801,LAKELAND,LAKELAND 100,United Kingdom,solo,161.0,6300.0,-6300.0,0,209,GBR,2015,07,24,209,224.0,0.28125
892,10515,Vermont 100 Endurance Race,100M,United States,solo,162.2,4469.0,-4459.0,25,221,USA,2015,07,19,221,206.89,0.21600850693605297
893,10417,YOU YANGS,YOU YANGS 100 MI,Australia,solo,158.5,2958.0,-2958.0,2,25,AUS,2015,07,19,25,188.07999999999998,0.15727350063802636
894,10158,Tahoe Rim Trail Endurance Run,100 Mile,United States,solo,162.7,6145.0,-6145.0,0,154,USA,2015,07,18,154,224.14999999999998,0.27414677671202325
895,9651,Sinister 7 Ultra,Solo,Canada,solo,155.3,4300.0,-4270.0,15,52,CAN,2015,07,11,52,198.3,0.21684316691880987
896,10491,HARDROCK 100 ENDURANCE RUN,100Mi CC,United States,solo,161.8,10365.0,-10365.0,0,126,USA,2015,07,10,126,265.45000000000005,0.39046901488039176
897,9743,SALOMON 4 TRAILS,SALOMON 4 TRAILS,Germany,solo,161.0,9288.0,-9380.0,12,431,DEU,2015,07,08,431,253.88,0.3658421301402237
898,8513,The GAX 100 Miles,The GAX 100 Miles,Sweden,solo,160.7,1600.0,-1590.0,5,24,SWE,2015,07,04,24,176.7,0.09054895302773062
899,9084,Western States Endurance Run,Western States Endurance Run,United States,solo,160.3,5950.0,-7490.0,21,255,USA,2015,06,27,255,219.8,0.27070063694267515
900,10432,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,United States,solo,161.0,4950.0,-4950.0,0,32,USA,2015,06,26,32,210.5,0.23515439429928742
901,10508,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Andorra,solo,171.0,13000.0,-13000.0,0,161,AND,2015,06,25,161,301.0,0.4318936877076412
902,10031,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,United States,solo,161.0,3425.0,-3425.0,0,88,USA,2015,06,20,88,195.25,0.17541613316261204
903,10377,Bighorn Trail Run,100M,United States,solo,161.3,5500.0,-5500.0,0,193,USA,2015,06,18,193,216.3,0.25427646786870084
904,8215,Centurion South Downs Way 100,Centurion South Downs Way 100,United Kingdom,solo,156.7,3390.0,-3440.0,14,204,GBR,2015,06,13,204,190.6,0.17785939139559287
905,9999,Chicamocha Run,167 Km,Colombia,solo,169.1,7779.0,-7756.0,6,23,COL,2015,06,06,23,246.89,0.3150795901008547
906,9784,Kettle Moraine 100,100 Mile,United States,solo,163.8,3720.0,-3720.0,22,164,USA,2015,06,06,164,201.0,0.18507462686567167
907,10341,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,United States,solo,161.0,4270.0,-4270.0,0,38,USA,2015,06,06,38,203.7,0.2096219931271478
908,9953,SAN DIEGO 100,San Diego 100,United States,solo,159.5,3617.0,-3617.0,15,154,USA,2015,06,06,154,195.67000000000002,0.18485204681351253
909,9876,Bryce Canyon,100 Mile,United States,solo,159.4,4800.0,-4800.0,13,76,USA,2015,06,05,76,207.4,0.23143683702989393
910,8839,Oh Meu Deus,K160+,Portugal,solo,161.9,5030.0,-5030.0,12,40,PRT,2015,06,05,40,212.2,0.23704052780395854
911,10297,Trail Karpatia,Trail Karpatia,Ukraine,solo,164.7,8860.0,-8860.0,5,80,UKR,2015,05,30,26,253.29999999999998,0.34978286616660087
912,8484,WEST HIGHLAND WAY CHALLENGE RACE,WEST HIGHLAND WAY CHALLENGE RACE,United Kingdom,solo,155.3,4060.0,-4110.0,7,6,GBR,2015,05,30,6,195.9,0.20724859622256253
913,9185,Borås Ultra Marathon,BUM 100 Miles,Sweden,solo,158.8,3100.0,-3180.0,10,18,SWE,2015,05,29,18,189.8,0.16332982086406744
914,10549,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Canada,solo,161.0,3220.0,-3220.0,0,38,CAN,2015,05,23,38,193.2,0.16666666666666669
915,8254,HARDCORE HUNDRED MILES,100 MILES,Philippines,solo,160.0,11128.0,-11137.0,11,32,PHL,2015,05,22,32,271.28,0.41020347979946925
916,8152,NUTS Karhunkierros,160k,Finland,solo,162.4,1730.0,-1720.0,7,16,FIN,2015,05,21,16,179.70000000000002,0.09627156371730662
917,10164,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,United States,solo,162.5,5420.0,-5420.0,0,120,USA,2015,05,16,120,216.7,0.25011536686663594
918,8213,Via Natura,100 Meilen Ultra Trail,Austria,solo,166.1,7370.0,-7370.0,9,15,AUT,2015,05,15,15,239.8,0.3073394495412844
919,10790,GWINT ULTRA,GWINT ULTRA CROSS 110 MI,Poland,solo,160.0,3200.0,-3200.0,0,48,POL,2015,05,09,48,192.0,0.16666666666666666
920,7980,Centurion Thames Path 100,Centurion Thames Path 100,United Kingdom,solo,161.0,1600.0,-1600.0,13,182,GBR,2015,05,02,182,177.0,0.0903954802259887
921,7974,Salomon Hammer Trail,100 Miles,Denmark,solo,161.5,5840.0,-5840.0,12,13,DNK,2015,05,01,13,219.9,0.26557526148249205
922,10026,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,United States,solo,161.0,4000.0,-4000.0,0,96,USA,2015,04,25,96,201.0,0.19900497512437812
923,9451,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Spain,solo,171.5,10090.0,-10090.0,16,157,ESP,2015,04,20,157,272.4,0.3704111600587372
924,7754,100 Miles Of Istria,100 Miles,Croatia,solo,169.0,6270.0,-6560.0,12,95,HRV,2015,04,17,95,231.7,0.27060854553301683
925,9963,Täby Extreme Challenge,TEC 100 Miles,Sweden,solo,159.5,2510.0,-2520.0,13,150,SWE,2015,04,11,53,184.6,0.13596966413867823
926,11132,ZUMBRO 100,ZUMBRO 100 MILE ENDURANCE RUN,United States,solo,161.0,4283.0,-4286.0,0,46,USA,2015,04,10,46,203.82999999999998,0.21012608546337636
927,9875,Zion,100 Mile,United States,solo,156.7,3690.0,-3690.0,0,136,USA,2015,04,03,136,193.6,0.190599173553719
928,9810,UMSTEAD 100,UMSTEAD 100,United States,solo,161.0,2450.0,-2450.0,0,147,USA,2015,03,28,147,185.5,0.1320754716981132
929,9817,Badger Mountain Challenge,100 Mile,United States,solo,156.7,4760.0,-4790.0,15,65,USA,2015,03,27,21,204.29999999999998,0.2329906999510524
930,9858,Antelope Island Buffalo Run,100 Mile,United States,solo,161.0,3600.0,-3600.0,0,44,USA,2015,03,21,44,197.0,0.18274111675126903
931,9882,Monument Valley,100 Mile,United States,solo,161.0,2400.0,-2400.0,13,22,USA,2015,03,13,22,185.0,0.12972972972972974
932,9530,Antelope Canyon,100 Mile,United States,solo,161.0,1900.0,-1900.0,13,18,USA,2015,02,21,18,180.0,0.10555555555555556
933,7484,Le TREG® Ennedi Trail,LE TREG®,Chad,solo,175.0,2250.0,-2200.0,8,6,TCD,2015,02,06,6,197.5,0.11392405063291139
934,9193,Coldwater Rumble,100 Miles,United States,solo,160.9,2918.0,-2918.0,0,33,USA,2015,01,24,33,190.08,0.15351430976430974
935,9189,HURT 100,HURT 100 MILE ENDURANCE RUN,United States,solo,161.0,8200.0,-8200.0,0,60,USA,2015,01,17,60,243.0,0.3374485596707819
936,9103,Montane Spine,Challenger,United Kingdom,solo,170.5,4748.0,-4744.0,4,32,GBR,2015,01,10,32,217.98,0.2178181484539866
937,9418,Brazos Bend 100,100M,United States,solo,156.6,1360.0,-1360.0,0,69,USA,2014,12,13,69,170.2,0.07990599294947122
