,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,frequency_in_ranking,year
548,21567,Coldwater Rumble,100 Miles,Goodyear,United States,2018-01-20,07:00:00,solo,159.3,1660.0,-1650.0,16,500,28,2018
549,58671,Long haul,100M,WesleyChapel,"FL, United States",2018-01-18,00:00:00,solo,,,,0,26,26,2018
550,31669,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2018-01-13,00:00:00,solo,161.0,8200.0,-8200.0,0,129,129,2018
551,24601,Montane Spine Races,Challenger,Edale,United Kingdom,2018-01-13,08:00:00,solo,174.8,4590.0,-4590.0,4,120,99,2018
552,24597,Montane Spine Races,MRT Challenge,Edale,United Kingdom,2018-01-13,11:00:00,solo,174.8,4200.0,-4200.0,4,16,16,2018
553,20653,Sandsjöbacka Trail,Ultra Triple,Åsa,Sweden,2018-01-12,18:00:00,solo,159.5,2490.0,-2510.0,9,100,30,2018
554,31717,Croom zoom,100mi,Brooksville,"FL, United States",2018-01-06,00:00:00,solo,,,,0,9,9,2018
555,19853,S1 Trail La Corsa Della Bora,S1 Ipertrail,TRIESTE,Italy,2018-01-05,03:00:00,solo,165.2,6640.0,-6640.0,6,19,19,2018
556,19855,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,TRIESTE,Italy,2018-01-05,03:00:00,team,165.2,6640.0,-6640.0,6,13,13,2018
557,24081,UTSZ Trail Races,100Miles,shenzhen,China,2017-12-23,05:00:00,solo,162.4,7230.0,-7200.0,16,40,9,2017
558,65857,Loup Garou 100 Mile Trail Run,100M,VillePlatte,"LA, United States",2017-12-14,00:00:00,solo,,,,0,19,19,2017
559,25033,Prazska Stovka - Prague Ultra Trail,170 Km,Praha,Czech Republic,2017-12-09,00:00:00,solo,168.6,4720.0,-4830.0,8,98,98,2017
560,26537,The Hitchcock Experience,100 Mile,HoneyCreek,United States,2017-12-09,11:00:00,solo,169.2,5470.0,-5430.0,21,50,22,2017
561,23199,Ultra-Trail® Panoramic,100Miles,AmphurMuang,Thailand,2017-12-08,18:00:00,solo,162.9,7130.0,-6970.0,10,400,89,2017
562,27269,Eco Madeira Ultra Marathon,Eco Madeira Ultra Marathon,CâmaradeLobos,Portugal,2017-12-01,10:00:00,solo,164.9,7130.0,-7130.0,11,25,7,2017
563,23631,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2017-12-01,18:00:00,solo,161.5,7880.0,-7870.0,14,300,100,2017
564,26623,Wicklow Way 50 Miles,100 Miles,Wicklow,Ireland,2017-12-01,14:00:00,solo,160.8,5490.0,-5480.0,4,50,17,2017
565,19301,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2017-11-25,04:30:00,solo,155.3,6420.0,-6420.0,4,100,42,2017
566,41979,Best of San Diego 100 Miler,100 Miler,SanDiego,United States,2017-11-24,07:00:00,solo,163.0,2360.0,-2360.0,13,9,9,2017
567,42905,Louceni,172 km,UstinadLabem,Czech Republic,2017-11-24,05:30:00,solo,,,,9,36,36,2017
568,19175,Ultra-Trail® Three Gorges,172 Km,Yichang,China,2017-11-23,20:00:00,solo,174.1,10200.0,-10070.0,17,114,114,2017
569,28131,CHIMERA 100,100 MILES,,United States,2017-11-18,00:00:00,solo,155.0,6520.0,-6520.0,0,66,66,2017
570,25319,AITUYE Shenzhen Costline 168 International Trail,168KM,Shenzhen,China,2017-11-11,07:00:00,solo,161.9,5840.0,-5830.0,17,100,6,2017
571,23483,Feral Pig Ultra,Feral Pig 100 Mile,Mundaring,Australia,2017-11-11,00:00:00,solo,162.8,3300.0,-3420.0,15,30,8,2017
572,27667,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2017-11-11,07:00:00,solo,,,,21,180,180,2017
573,19743,Oman Desert Marathon,Oman Desert Marathon,Bidiyah,Oman,2017-11-04,10:00:00,solo,167.0,3260.0,-3610.0,14,99,96,2017
574,25731,Ozark Trail 100 Mile Endurance Run,100 Mi,Shawnee,United States,2017-11-04,06:00:00,solo,,,,13,56,39,2017
575,28129,PINHOTI 100,100 MILES,Sylacauga,United States,2017-11-04,00:00:00,solo,161.9,4930.0,-5060.0,0,207,207,2017
576,28127,RIO DEL LAGO 100,100 MILES,,United States,2017-11-04,00:00:00,solo,,,,19,392,392,2017
577,25451,Kullamannen,100 miles,Kullaberg,Sweden,2017-11-03,00:00:00,solo,157.4,2900.0,-2930.0,14,175,40,2017
578,17413,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2017-10-29,00:00:00,solo,162.2,3870.0,-4050.0,5,13,13,2017
579,16729,Javelina Jundred,100 Miles,FortMcDowell,United States,2017-10-28,06:00:00,solo,159.4,1760.0,-1760.0,26,799,535,2017
580,23969,Indomit costa esmeralda ultra-trail®,100 MILLES,Gramado,Brazil,2017-10-27,14:00:00,solo,160.9,4440.0,-4440.0,12,70,10,2017
581,24249,Ultra Tuffman Beach Championship - Goa,Goa 160k,Sernabatim,India,2017-10-27,06:00:00,solo,,,,16,200,2,2017
582,21335,Bèrghem Ultra Trail,Bèrghem Ultra100M Stenfjellet,Hamar,Norway,2017-10-21,10:00:00,solo,162.0,2940.0,-2940.0,1,50,7,2017
583,24933,Cactus Rose,100 Mile,Bandera,United States,2017-10-21,00:00:00,solo,,,,20,21,21,2017
584,17291,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2017-10-21,10:00:00,solo,161.8,2120.0,-2120.0,14,300,178,2017
585,26685,GHOST TRAIN RAIL TRAIL RACE 100,100 Mi,,United States,2017-10-21,00:00:00,solo,161.0,1610.0,-1600.0,0,65,65,2017
586,26383,Autumn Asylum,March Extended,Rajamäki,Finland,2017-10-20,20:00:00,solo,168.2,1360.0,-1360.0,1,15,3,2017
587,21187,Dalmacija Ultra-Trail®,Sky Dut,Omiš,Croatia,2017-10-20,15:00:00,solo,155.3,6720.0,-6740.0,13,150,69,2017
588,26299,Rodopi Ultra Trail,Rodopi Advendurun,Haidou,Greece,2017-10-20,06:00:00,solo,162.1,6590.0,-6580.0,6,200,109,2017
589,20273,Grand Raid De La Réunion,La Diagonale Des Fous,SaintDenis,France,2017-10-19,22:00:00,solo,164.9,10000.0,-9960.0,18,2548,2548,2017
590,18789,Hume And Hovell Ultra,100 Mile,Tumbarumba,Australia,2017-10-14,06:00:00,solo,160.0,3990.0,-3990.0,10,100,12,2017
591,32383,Oil Creek 100 Trail Runs,100 MILES,,United States,2017-10-14,00:00:00,solo,162.3,5420.0,-5420.0,0,78,78,2017
592,25629,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2017-10-14,00:00:00,solo,159.5,7890.0,-8020.0,16,85,85,2017
593,21153,Bhatti Lakes Ultra,160 Km,Faridabad,India,2017-10-13,06:00:00,solo,161.1,1110.0,-1110.0,0,20,5,2017
594,22799,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2017-10-13,00:00:00,solo,166.4,7540.0,-7530.0,15,150,80,2017
595,17537,Crimea X Run,Stage Race,Yalta,Ukraine,2017-10-11,10:00:00,solo,159.3,9430.0,-9400.0,12,200,195,2017
596,26449,OSJ Koumi,100 Miles,KoumiTown,Japan,2017-10-08,05:00:00,solo,170.9,7720.0,-7720.0,4,126,126,2017
597,22077,Bromont Ultra,160km,Bromont,Canada,2017-10-07,07:30:00,solo,162.2,5880.0,-5870.0,17,44,44,2017
598,17777,Cloudsplitter 100,100 Mile,Norton,United States,2017-10-07,07:00:00,solo,165.2,5300.0,-5300.0,21,100,32,2017
599,19353,100 Miles Sud De France,100 Miles,bolquere,France,2017-10-06,10:00:00,solo,166.1,8060.0,-9800.0,15,500,162,2017
600,23565,EstrelAçor Ultra Endurance,EstrelAçor 180km,PenhasdaSaúde,Portugal,2017-10-06,18:00:00,solo,174.9,7930.0,-7930.0,15,50,15,2017
601,21801,Grindstone 100,Grindstone 100,Swoope,United States,2017-10-06,00:00:00,solo,159.6,6980.0,-6980.0,15,300,182,2017
602,18073,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2017-10-06,20:00:00,solo,161.8,2780.0,-2760.0,7,100,74,2017
603,21709,NERANG 100 miler 2017,NERANG 100 miler,Nerang,Australia,2017-09-30,07:00:00,solo,161.5,5710.0,-5710.0,6,30,7,2017
604,16313,BEAR 100,BEAR 100,Smithfield,United States,2017-09-29,00:00:00,solo,163.4,6380.0,-6050.0,13,304,304,2017
605,15369,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2017-09-23,12:00:00,solo,166.7,4210.0,-4370.0,10,120,107,2017
606,26211,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,,United States,2017-09-23,00:00:00,solo,160.93,2134.0,,0,47,47,2017
607,12239,Mountain Lakes 100,Mountain Lakes 100,OlallieLake,United States,2017-09-23,08:00:00,solo,155.9,3570.0,-3570.0,14,150,83,2017
608,26709,The Georgia jewel,100 Miler,Dalton,United States,2017-09-23,00:00:00,solo,,,,0,31,31,2017
609,19733,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2017-09-23,06:00:00,solo,161.9,3210.0,-3210.0,9,30,13,2017
610,25495,Karkloof100,Karkloof100,Howick,South Africa,2017-09-22,22:00:00,solo,156.6,3440.0,-3440.0,9,50,25,2017
611,19093,Black River Run,100 Miles,Västerås,Sweden,2017-09-16,10:00:00,solo,161.0,1090.0,-1090.0,9,200,41,2017
612,25349,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,,United States,2017-09-16,00:00:00,solo,161.5,6810.0,-6810.0,0,127,127,2017
613,20479,Mark Twain Endurance Runs,100 Mile,Berryman,United States,2017-09-16,06:00:00,solo,161.8,2300.0,-2300.0,5,150,11,2017
614,16723,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2017-09-16,06:00:00,solo,162.8,5500.0,-5500.0,13,150,58,2017
615,25339,RUN RABBIT RUN,100 HARE,,United States,2017-09-15,00:00:00,solo,165.8,6160.0,-6160.0,0,72,72,2017
616,26251,HEADLANDS HUNDRED,100 miles,,United States,2017-09-09,00:00:00,solo,161.0,6120.0,-6120.0,0,69,69,2017
617,67710,Pine creek challenge,100Miles,Wellsboro,"PA, United States",2017-09-09,00:00:00,solo,,,,0,35,35,2017
618,17721,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2017-09-09,06:00:00,solo,170.6,5520.0,-5520.0,6,200,44,2017
619,36583,Superior Fall Trail Race,100 Mile,Lutsen,United States,2017-09-08,08:00:00,solo,168.0,5200.0,-5060.0,13,169,169,2017
620,14019,SwissPeaks Trail,170K Valais*Wallis,LeBouveret,Switzerland,2017-09-08,13:00:00,solo,171.0,10560.0,-12530.0,12,400,30,2017
621,25335,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2017-09-08,00:00:00,solo,161.0,8215.0,-7965.0,0,201,201,2017
622,17705,Ultra Tour Monte Rosa,4 Stage Race 170 km,Grächen,Switzerland,2017-09-06,06:00:00,solo,161.0,12250.0,-12250.0,11,300,104,2017
623,24327,Vadrózsa 50,Vadrózsa 160,Rózsaszentmárton,Hungary,2017-09-02,06:45:00,solo,159.6,6340.0,-6350.0,17,100,39,2017
624,17653,Ultra Tour Monte Rosa,Ultra Tour 170 (GG),Grächen,Switzerland,2017-09-01,06:00:00,solo,163.8,11030.0,-11010.0,15,63,63,2017
625,24343,Ultra Trail Mt. Bogda,168km,Fukang,China,2017-09-01,05:00:00,solo,161.8,8400.0,-8400.0,15,30,11,2017
626,17383,UTMB®,UTMB®,Chamonix,France,2017-09-01,18:00:00,solo,168.6,9980.0,-9980.0,16,2542,2542,2017
627,26873,Grand Mesa Ultras,100 Miler,,United States,2017-08-27,00:00:00,solo,,,,0,19,19,2017
628,21795,Kodiak Ultra Marathons,Kodiak 100 Mi,BigBearLake,United States,2017-08-25,09:00:00,solo,163.1,5150.0,-5140.0,16,65,65,2017
629,25329,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2017-08-19,00:00:00,solo,161.0,6700.0,-6700.0,0,151,151,2017
630,24935,Habanero Hundread,100M,CatSprings,United States,2017-08-19,12:00:00,solo,,,,2,400,7,2017
631,25331,LEADVILLE TRAIL 100 RUN,100 MI,Leadville,United States,2017-08-19,00:00:00,solo,,,,0,287,287,2017
632,16177,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2017-08-18,18:00:00,solo,157.0,7100.0,-7120.0,13,100,55,2017
633,16621,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,Grenoble,France,2017-08-17,18:00:00,solo,171.3,11390.0,-11390.0,15,700,218,2017
634,18791,Chongli100 Ultra Sky Trail Challenge,168 Km,chongji,China,2017-08-11,18:00:00,solo,165.4,7370.0,-7370.0,12,150,31,2017
635,19705,Force 12 Events,Beacons 100,Brecon,United Kingdom,2017-08-11,19:00:00,solo,162.6,6730.0,-6730.0,5,150,21,2017
636,15312,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2017-08-05,06:00:00,solo,170.2,3490.0,-3520.0,14,300,147,2017
637,19815,Silverheels Endurance Run,100 Mile,Fairplay,United States,2017-08-05,04:00:00,solo,168.2,5470.0,-5470.0,22,300,11,2017
638,19207,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2017-08-04,08:00:00,solo,167.2,11420.0,-11420.0,15,120,59,2017
639,18669,Burning River Endurance Run,100 Mile,Hudson,United States,2017-07-29,04:00:00,solo,164.6,2610.0,-2530.0,14,250,129,2017
640,16853,Chiemgauer 100,100 Mile,Bergen,Germany,2017-07-28,14:00:00,solo,,,,9,150,13,2017
641,22779,Garmin Runfire Salt Lake Ultra Trail,Ultra Trail,ulukisla,Turkey,2017-07-28,18:00:00,solo,161.4,610.0,-610.0,18,13,13,2017
642,21269,High Lonesome 100,100M,Nathrop,United States,2017-07-28,06:00:00,solo,160.2,7710.0,-7720.0,12,75,53,2017
643,24615,LAKELAND,LAKELAND 100,,United Kingdom,2017-07-28,00:00:00,solo,161.0,6300.0,-6300.0,0,223,223,2017
644,16701,Montreux Trail Festival,MXtreme 160,Savigny,Switzerland,2017-07-28,06:00:00,solo,162.6,11530.0,-11520.0,15,300,127,2017
645,22019,YOU YANGS Hardcore 100Miler,100 MI,LittleRiver,Australia,2017-07-22,09:00:00,solo,164.2,3280.0,-3280.0,2,36,36,2017
646,24033,OSJ Ontake 100,100 Miles,Otaki,Japan,2017-07-15,20:00:00,solo,155.7,5270.0,-5280.0,6,59,59,2017
647,13873,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2017-07-15,05:00:00,solo,160.4,6140.0,-6140.0,0,250,150,2017
648,21185,Vermont 100 Endurance Race,100M,WestWindsor,United States,2017-07-15,04:00:00,solo,157.5,4860.0,-4870.0,19,325,265,2017
649,23341,Columbia 168 Ultra-Trail® Challenge Chongli,168km,Chongli,China,2017-07-14,16:00:00,solo,168.9,7340.0,-7330.0,16,150,103,2017
650,17791,Sinister 7 Ultra,Solo,Blairmore,Canada,2017-07-08,07:00:00,solo,159.5,5770.0,-5790.0,15,1600,46,2017
651,17709,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2017-07-08,08:00:00,solo,161.2,1640.0,-1640.0,3,70,44,2017
652,23919,Andorra Ultra Trail Vallnord,Ronda dels cims,Ordino,Andorra,2017-07-07,00:00:00,solo,170.0,13500.0,-13500.0,0,184,184,2017
653,16503,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2017-07-07,18:00:00,solo,170.7,10160.0,-10160.0,15,515,215,2017
654,23697,HARDROCK 100 ENDURANCE RUN,100Mi CC,,United States,2017-07-07,00:00:00,solo,161.8,10365.0,-10365.0,0,145,145,2017
655,21659,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2017-07-01,04:15:00,solo,160.4,2620.0,-2620.0,8,50,8,2017
656,15071,Ultra-Trail® du Mont-Albert,Grande Traversée Ultra-Trail®,Sainte-Anne-des-Monts,Canada,2017-06-30,06:00:00,solo,167.3,7340.0,-7170.0,14,150,43,2017
657,22919,100 Mile Spa,100 Mile Spa,Spa,Belgium,2017-06-24,13:00:00,solo,156.9,3820.0,-3870.0,5,150,19,2017
658,22953,MONTANE® Spine® Summer Races,Flare,Edale,United Kingdom,2017-06-24,08:00:00,solo,174.8,4200.0,-4200.0,6,50,16,2017
659,18229,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2017-06-24,00:00:00,solo,161.6,5370.0,-6890.0,21,249,249,2017
660,18025,South Wales 100,South Wales 100,Cardiff,United Kingdom,2017-06-23,19:00:00,solo,165.9,6270.0,-6280.0,11,100,54,2017
661,20219,Ultra Coahuila,100M,Arteaga,Mexico,2017-06-23,14:00:00,solo,160.0,6090.0,-6090.0,12,38,38,2017
662,34957,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2017-06-17,00:00:00,solo,,,,0,76,76,2017
663,19895,Ultra-Trail® Gaspesia 100,100 miles,Percé,Canada,2017-06-17,05:00:00,solo,158.4,3860.0,-3970.0,21,25,1,2017
664,22579,XTRAIL 100,Xtrail Kanas 168km Trail Run,Burjin,China,2017-06-17,09:00:00,solo,165.5,5950.0,-5950.0,10,45,45,2017
665,24589,Bighorn Trail Run,100M,Sheridan,United States,2017-06-16,11:00:00,solo,167.3,6740.0,-6800.0,7,360,174,2017
666,16103,Bryce Canyon,100 Mile,Hatch,United States,2017-06-16,00:00:00,solo,159.4,4800.0,-4800.0,13,150,134,2017
667,18109,Festiwal Biegu Rzeznika,Bieg Rzeznika Ultra 160K,Cisna,Poland,2017-06-16,00:00:00,solo,159.8,5250.0,-5250.0,12,150,8,2017
668,13863,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2017-06-10,06:00:00,solo,156.7,3400.0,-3460.0,14,300,220,2017
669,17097,SAN DIEGO 100,San Diego 100,Oceanside,United States,2017-06-09,06:00:00,solo,158.0,4020.0,-4030.0,15,260,260,2017
670,19563,Kettle Moraine 100,100 Mile,LaGrange,United States,2017-06-03,06:00:00,solo,161.1,2570.0,-2570.0,12,400,103,2017
671,22771,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2017-06-03,00:00:00,solo,161.0,4270.0,-4270.0,0,30,30,2017
672,15399,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2017-06-02,12:00:00,solo,165.6,6680.0,-6690.0,10,26,26,2017
673,15555,5th Elton Volgabus Ultra-Trail®,Ultimate 100 miles,Eltonvillage,Russia,2017-05-27,20:00:00,solo,163.6,250.0,-250.0,8,86,56,2017
674,17725,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2017-05-27,10:00:00,solo,168.1,3350.0,-3840.0,3,200,18,2017
675,26699,Sulphur Springs Trail Run,100 MILES,Ancaster,Canada,2017-05-27,00:00:00,solo,161.0,3220.0,-3220.0,0,35,35,2017
676,19881,Chicamocha Canyon Race,164 Km,SanGil,Colombia,2017-05-26,22:00:00,solo,165.5,8560.0,-8560.0,14,100,46,2017
677,15209,NUTS Karhunkierros,160k,Kuusamo,Finland,2017-05-26,12:00:00,solo,163.2,3650.0,-3640.0,7,82,41,2017
678,22851,Trainic-World in Sainokuni,100mile,Ogose,Japan,2017-05-20,07:00:00,solo,166.3,9670.0,-9670.0,16,200,15,2017
679,19045,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles Trail Ultramarathon,Kayapa,Philippines,2017-05-19,00:00:00,solo,163.7,11840.0,-11860.0,11,100,97,2017
680,18887,Ultra-Trail® Malopolska,UTM 170,KasinkaMala,Poland,2017-05-19,20:00:00,solo,173.8,8450.0,-8450.0,11,100,15,2017
681,19105,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2017-05-13,12:00:00,solo,174.2,8660.0,-8650.0,11,125,77,2017
682,17713,Penang Eco 100,100 miles,BukitMertajam,Malaysia,2017-05-13,04:00:00,solo,164.6,4080.0,-4080.0,15,30,19,2017
683,22543,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2017-05-06,00:00:00,solo,162.5,5420.0,-5420.0,0,149,149,2017
684,15901,Salomon Hammer Trail,100 Miles,allinge,Denmark,2017-05-05,10:00:00,solo,161.5,5840.0,-5840.0,12,500,14,2017
685,14011,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2017-04-29,10:00:00,solo,160.7,1880.0,-1850.0,13,300,208,2017
686,21897,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2017-04-22,10:00:00,solo,160.3,1780.0,-1780.0,13,150,49,2017
687,18865,Mustang Trail Race,Mustang Trail Race,Kathmandu,Nepal,2017-04-18,08:00:00,solo,164.8,8660.0,-7980.0,8,30,30,2017
688,13476,100 Miles Of Istria,100 Miles,Umag,Croatia,2017-04-07,16:00:00,solo,170.4,7100.0,-7390.0,12,321,321,2017
689,15959,Zion,100 Mile,Virgin,United States,2017-04-07,06:00:00,solo,161.1,3800.0,-3800.0,15,200,169,2017
690,36573,Zumbro Endurance Run,Zumbro 100 Mile Endurance Run,Theilman,United States,2017-04-07,08:00:00,solo,159.7,4250.0,-4250.0,22,48,48,2017
691,15891,Ultra Fiord,100 Miles,PuertoNatales,Chile,2017-04-06,22:00:00,solo,166.3,5400.0,-5480.0,14,150,23,2017
692,21605,UMSTEAD 100,UMSTEAD 100,,United States,2017-04-01,00:00:00,solo,161.0,2450.0,-2450.0,0,143,143,2017
693,16065,Badger Mountain Challenge,100 Mile,Kennewick,United States,2017-03-24,07:00:00,solo,156.7,4760.0,-4750.0,15,65,43,2017
694,17181,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2017-03-18,06:00:00,solo,162.5,10020.0,-10020.0,12,57,57,2017
695,17313,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2017-03-17,00:00:00,solo,,,,17,75,39,2017
696,15344,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2017-03-10,14:00:00,solo,161.2,5640.0,-5170.0,16,44,44,2017
697,19461,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,PradodelRey,Spain,2017-03-03,18:00:00,solo,163.4,6640.0,-6640.0,14,400,131,2017
698,15245,La Mision,160 Km,SanMartíndelosAndes,Argentina,2017-02-23,12:00:00,solo,162.5,6480.0,-6480.0,1,300,140,2017
699,26349,La Mision,160 km Equipos,SanMartíndelosAndes,Argentina,2017-02-23,09:00:00,team,163.9,6810.0,-6800.0,2,30,24,2017
700,16689,Arctic Ultra,100 Miles,Arvika,Sweden,2017-02-18,07:00:00,solo,159.6,2780.0,-2780.0,14,15,15,2017
701,13291,Run The Rann,RTR 161 Km,Dholavira,India,2017-02-11,07:00:00,solo,159.0,2230.0,-2220.0,10,30,25,2017
702,17681,Run of Kutch,160 Km,Bangalore,India,2017-02-10,06:00:00,solo,169.5,110.0,-110.0,12,10,8,2017
703,15771,Rocky Raccoon,100 Mile,Huntsville,United States,2017-02-04,00:00:00,solo,158.6,1970.0,-1970.0,19,500,210,2017
704,16705,Coldwater Rumble,100 Miles,Goodyear,United States,2017-01-21,07:00:00,solo,161.9,1750.0,-1750.0,16,500,27,2017
705,19971,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2017-01-15,00:00:00,solo,161.0,8200.0,-8200.0,0,125,125,2017
706,14745,Montane Spine Races,Challenger,Edale,United Kingdom,2017-01-14,08:00:00,solo,172.8,4900.0,-4900.0,4,120,63,2017
707,14829,Montane Spine Races,Montane Spine MRT Challenge,Edale,United Kingdom,2017-01-14,11:00:00,solo,172.8,4900.0,-4900.0,4,12,12,2017
708,18833,Brazil 135+ Ultramarathon,Maratona 4,SãoJoãodaBoaVista,Brazil,2017-01-12,08:00:00,solo,166.9,4940.0,-4800.0,0,50,3,2017
709,31715,Croom zoom,100mi,Brooksville,"FL, United States",2017-01-07,00:00:00,solo,,,,0,17,17,2017
710,11758,S1 Trail La Corsa Della Bora,S1 Ipertrail,TRIESTE,Italy,2017-01-05,06:00:00,solo,163.7,6610.0,-6610.0,4,50,20,2017
711,15413,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,TRIESTE,Italy,2017-01-05,01:00:00,team,163.7,6610.0,-6610.0,1,13,13,2017
712,14357,UTSZ Autumn Trail Races,100Miles,shenzhen,China,2016-12-17,05:30:00,solo,161.6,7150.0,-7120.0,16,40,16,2016
713,18529,Brazos Bend 100,100M,Needville,United States,2016-12-10,00:00:00,solo,158.5,1400.0,-1400.0,0,200,122,2016
714,16363,The Hitchcock Experience,100 Mile,HoneyCreek,United States,2016-12-10,11:00:00,solo,157.1,3620.0,-3630.0,21,50,18,2016
715,20919,Prazska Stovka,151 Km,Praha,Czech Republic,2016-12-09,23:00:00,solo,155.0,4640.0,-4810.0,8,148,148,2016
716,14437,Ultra-Trail® Panoramic,100Miles,AmphurMuang,Thailand,2016-12-09,00:00:00,solo,158.2,6400.0,-6810.0,10,18,18,2016
717,16487,Wicklow Way 50 Miles,100 Miles,Wicklow,Ireland,2016-12-02,14:00:00,solo,161.6,6800.0,-6800.0,6,50,24,2016
718,12410,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2016-11-26,04:30:00,solo,157.0,7220.0,-7220.0,4,100,42,2016
719,14393,Ultra-Trail® Three Gorges,172 Km,Yichang,China,2016-11-25,08:00:00,solo,167.2,10150.0,-10010.0,17,83,83,2016
720,16155,Mt.Gaoligong Ultra,160 Km,Tengchong,China,2016-11-18,07:35:00,solo,163.0,8130.0,-8180.0,18,200,33,2016
721,20589,CHIMERA 100,CHIMERA 100 MILES,,United States,2016-11-12,00:00:00,solo,155.0,6520.0,-6520.0,0,30,30,2016
722,28009,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2016-11-12,07:00:00,solo,,,,21,101,101,2016
723,15809,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Caete,Brazil,2016-11-05,07:30:00,solo,159.3,4750.0,-4490.0,7,100,4,2016
724,16161,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2016-11-05,08:00:00,solo,169.7,7830.0,-7660.0,15,150,26,2016
725,12519,Oman Desert Marathon,Oman Desert Marathon,Bidiyah,Oman,2016-11-05,10:00:00,solo,166.2,1960.0,-2300.0,14,99,74,2016
726,20601,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2016-11-05,00:00:00,solo,161.0,4500.0,-4500.0,12,45,45,2016
727,17215,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2016-11-05,00:00:00,solo,161.9,4930.0,-5060.0,0,146,146,2016
728,17233,RIO DEL LAGO 100,100 MILES,,United States,2016-11-05,00:00:00,solo,166.9,3300.0,-3300.0,19,208,208,2016
729,11780,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2016-11-04,00:00:00,solo,171.7,8570.0,-8560.0,15,40,26,2016
730,11591,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2016-10-30,00:00:00,solo,161.2,4610.0,-4810.0,5,28,28,2016
731,11955,Javelina Jundred,100 Miles,FortMcDowell,United States,2016-10-29,06:00:00,solo,159.4,1760.0,-1760.0,26,799,285,2016
732,11920,Ultra Sovev Emek,166 Km,36581,Israel,2016-10-26,07:00:00,solo,165.9,2620.0,-2620.0,9,15,15,2016
733,16971,Cactus Rose,100 Mile,Bandera,United States,2016-10-22,00:00:00,solo,161.0,4400.0,-4400.0,20,19,19,2016
