,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
190,47381.0,Pong Yaeng Trail,Pong Yaeng Trail 166,ChiangMai,Thailand,2019-11-15,10:00:00,solo,172.2,8000.0,-8000.0,14.0,200.0
191,50241.0,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2019-11-09,07:00:00,solo,161.4,1540.0,-1540.0,21.0,0.0
192,46657.0,Bhatti Lakes Ultra,160 Km,Faridabad,India,2019-11-08,14:00:00,solo,160.7,960.0,-960.0,0.0,20.0
195,41009.0,Pinhoti 100,Pinhoti 100,Sylacauga,United States,2019-11-02,07:00:00,solo,155.0,4060.0,-4180.0,17.0,250.0
196,46671.0,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2019-11-01,19:00:00,solo,169.5,7540.0,-7540.0,15.0,50.0
197,50463.0,Kullamannen,Kullamannen Ultra 100 Miles,Kullaberg,Sweden,2019-11-01,09:00:00,solo,174.4,4260.0,-4240.0,11.0,500.0
198,54821.0,Cactus Rose,100 Mile,Bandera,United States,2019-10-27,05:00:00,solo,162.4,3500.0,-3500.0,20.0,0.0
199,54119.0,Halloween hike,160 km,Kannonkoski,Finland,2019-10-26,08:00:00,solo,159.0,2130.0,-2130.0,4.0,0.0
200,43385.0,Javelina Jundred,100 Miles,FortMcDowell,United States,2019-10-26,06:00:00,solo,160.5,1720.0,-1720.0,26.0,799.0
201,52353.0,GRAN VUELTA VALLE DEL GENAL,100 millas Valle del Genal,BENARRABA,Spain,2019-10-25,21:00:00,solo,162.0,7400.0,-7400.0,20.0,220.0
202,47279.0,Around The Valley - Sovev Emek,166km,ainhasofet,Israel,2019-10-24,06:00:00,solo,164.2,3380.0,-3390.0,18.0,100.0
203,46241.0,Jordan Running Adventure Race,165 km non stop,WadiRum,Jordan,2019-10-24,06:30:00,solo,165.2,2790.0,-2560.0,0.0,20.0
205,54493.0,Shanhaiguan Trail Race,168K,qinhuangdao,China,2019-10-19,04:00:00,solo,160.2,9470.0,-9230.0,14.0,100.0
206,40621.0,Mines of Spain,100 Mile,Davenport,United States,2019-10-18,08:00:00,solo,169.0,4330.0,-4330.0,19.0,0.0
207,56729.0,Rodopi Ultra Trail,Rodopi Advendurun,Haidou,Greece,2019-10-18,06:00:00,solo,162.9,6910.0,-6910.0,6.0,200.0
208,48019.0,Le Grand Raid De La Réunion,La Diagonale Des Fous,SaintDenis,France,2019-10-17,22:00:00,solo,168.1,9610.0,-9560.0,15.0,2900.0
209,50683.0,Crimea X Run,Stage Race,Yalta,Ukraine,2019-10-16,10:00:00,solo,169.1,8310.0,-8140.0,11.0,200.0
210,52399.0,Ultra Trails Lake Tahoe,100 Mile,Truckee,United States,2019-10-13,05:30:00,solo,159.2,6590.0,-6590.0,20.0,100.0
211,46617.0,Bromont Ultra,160km,Bromont,Canada,2019-10-12,07:00:00,solo,155.6,6220.0,-6220.0,17.0,0.0
212,40741.0,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2019-10-12,09:00:00,solo,161.5,2060.0,-2060.0,14.0,250.0
213,42123.0,Cloudsplitter 100,100 Mile,Norton,United States,2019-10-12,08:00:00,solo,160.7,5660.0,-5660.0,16.0,100.0
214,39531.0,Hume And Hovell Ultra,100 Mile,Tumbarumba,Australia,2019-10-12,06:00:00,solo,163.1,4610.0,-4600.0,10.0,100.0
215,41175.0,INDIANA TRAIL 100,100 mi,Albion,United States,2019-10-12,06:00:00,solo,162.4,3480.0,-3460.0,5.0,250.0
216,45287.0,Markotkh - R,100 miles - Solo,Novorossiysk,Russia,2019-10-12,12:00:00,solo,162.7,6910.0,-6910.0,34.0,100.0
217,47701.0,Midstate Massive Ultra Trail,Midstate Massive Ultra Trail,NewIpswitch,United States,2019-10-12,00:00:00,solo,162.4,3720.0,-3970.0,16.0,500.0
218,47571.0,Snowdon Ultra,Snowdon Ultra 100,BetwsyCoed,United Kingdom,2019-10-12,06:00:00,solo,163.5,7600.0,-7600.0,13.0,100.0
219,54421.0,The Cederberg Traverse,100 Mile,Cederberg,South Africa,2019-10-11,06:00:00,solo,163.0,6500.0,-6500.0,5.0,50.0
220,52435.0,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2019-10-11,17:00:00,solo,163.9,8220.0,-9860.0,16.0,100.0
221,50011.0,ULTRA DE ULTRAS,170 Km ULTRA DE ULTRAS,CUNDINAMARCA,Colombia,2019-10-11,20:00:00,solo,170.0,9910.0,-9910.0,14.0,50.0
222,52499.0,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2019-10-11,00:00:00,solo,163.9,7260.0,-7260.0,15.0,150.0
223,42707.0,100 Miles Sud De France,100 Miles,bolquere,France,2019-10-04,10:00:00,solo,172.5,8420.0,-10160.0,15.0,500.0
224,58551.0,Grindstone 100,Grindstone 100,Swoope,United States,2019-10-04,00:00:00,solo,159.6,6980.0,-6980.0,15.0,300.0
225,46687.0,MesaStila 100,170 Km,Magelang,Indonesia,2019-10-04,17:00:00,solo,167.9,9590.0,-9590.0,11.0,0.0
226,45167.0,SLO100,SLO100 KRPAN 171 km,Cerknica,Slovenia,2019-10-04,15:00:00,solo,173.5,7790.0,-7790.0,11.0,150.0
227,45319.0,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2019-10-04,20:00:00,solo,161.3,2710.0,-2690.0,7.0,100.0
228,46701.0,Ultra-Trail el Rincon,UTR 170K,Castielfabib,Spain,2019-10-04,19:00:00,solo,172.1,6730.0,-6720.0,15.0,100.0
229,46901.0,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2019-09-28,06:00:00,solo,163.0,3960.0,-3960.0,7.0,30.0
230,38949.0,BEAR 100,Bear 100 Endurance Trail Race,Smithfield,United States,2019-09-27,06:00:00,solo,163.0,6680.0,-6350.0,13.0,300.0
231,39019.0,The Georgia Jewel,100 Miler,Dalton,United States,2019-09-22,05:00:00,solo,162.8,4000.0,-4000.0,18.0,70.0
232,45885.0,Black River Run,100 Miles,Västerås,Sweden,2019-09-21,10:00:00,solo,161.5,1030.0,-1030.0,9.0,200.0
233,36169.0,Cotswold Way Century,102 Miles,ChippingCampden,United Kingdom,2019-09-21,12:00:00,solo,165.6,4130.0,-4240.0,10.0,130.0
234,47035.0,Pirin Ultra,160km,Bansko,Bulgaria,2019-09-21,00:00:00,solo,161.2,10980.0,-10980.0,9.0,0.0
235,40097.0,Sangre de Cristo Ultras,100-Mile,Westcliffe,United States,2019-09-21,04:00:00,solo,168.2,5910.0,-5910.0,13.0,300.0
236,42289.0,Whistler Alpine Meadows,100M,Whistler,Canada,2019-09-21,10:00:00,solo,174.8,10310.0,-10300.0,10.0,300.0
237,38525.0,Adamello Ultra-Trail®,Ultra-Trail®,Vezzad'Oglio,Italy,2019-09-20,09:00:00,solo,165.0,11380.0,-11380.0,19.0,0.0
238,52425.0,Karkloof100,Karkloof100,Howick,South Africa,2019-09-20,20:00:00,solo,157.0,3330.0,-3410.0,18.0,140.0
239,47641.0,Midnight Moose Ultra,160K,Chelsea,Canada,2019-09-20,08:00:00,solo,160.8,4870.0,-4870.0,11.0,100.0
241,40445.0,Mogollon Monster 100,100 Mi,Pine,United States,2019-09-14,06:00:00,solo,164.7,5540.0,-5530.0,12.0,150.0
243,51495.0,Shinetsu Five Mountains Trail,100 miles,Ohzatagiri,"Myoko, Japan",2019-09-14,18:30:00,solo,160.3,6570.0,-6390.0,9.0,0.0
244,46739.0,THE GREAT NORTH WALK ULTRAs,100 MILES,Patonga,Australia,2019-09-14,06:00:00,solo,162.5,5100.0,-5110.0,5.0,100.0
245,42807.0,GARMIN ULTRA RACE STOLOWE MOUNTAINS,Challange 158,RADKÓW,Poland,2019-09-13,05:00:00,solo,158.9,5350.0,-5340.0,11.0,50.0
246,52973.0,RUN RABBIT RUN,100 Hare,,United States,2019-09-13,00:00:00,solo,165.8,6160.0,-6160.0,0.0,0.0
247,49537.0,Uttarkashi 135,Uttarkashi 160,Uttarkashi,India,2019-09-13,06:00:00,solo,157.4,8270.0,-7820.0,0.0,20.0
249,57283.0,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2019-09-07,00:00:00,solo,155.3,5780.0,-6000.0,0.0,134.0
250,49517.0,Vadrózsa,Vadrózsa 160,Rózsaszentmárton,Hungary,2019-09-07,06:45:00,solo,159.5,6820.0,-6820.0,17.0,100.0
252,42631.0,Pembrokeshire Ultramarathons,100,StDogmaels,United Kingdom,2019-09-06,08:00:00,solo,163.7,4070.0,-4070.0,7.0,100.0
253,37871.0,Superior Fall Trail Race,100m,Lutsen,United States,2019-09-06,08:00:00,solo,168.0,5200.0,-5060.0,13.0,0.0
254,39131.0,SwissPeaks Trail,170,LeBouveret,Switzerland,2019-09-06,13:00:00,solo,168.7,11780.0,-13010.0,13.0,400.0
256,43459.0,Garmin Runfire Salt Lake Ultra Trail,100 Mile,ulukisla,Turkey,2019-08-30,18:00:00,solo,160.1,2830.0,-2830.0,15.0,0.0
257,39881.0,UTMB®,UTMB®,Chamonix,France,2019-08-30,18:00:00,solo,170.7,9930.0,-9930.0,16.0,2300.0
259,45609.0,DREAM TRAIL Lyskovo,160 ??,Lyskovo,Russia,2019-08-24,05:00:00,solo,159.4,1790.0,-1700.0,3.0,6.0
260,43567.0,Habanero Hundred,100M,CatSprings,United States,2019-08-17,12:00:00,solo,161.7,2290.0,-2290.0,3.0,0.0
261,41269.0,Leadville Trail 100 Run,Leadville Trial 100 Run,Leadville,United States,2019-08-17,00:00:00,solo,162.1,4230.0,-4230.0,13.0,0.0
262,41443.0,Kodiak Ultra Marathons,Kodiak 100 Mile,BigBearLake,United States,2019-08-16,18:00:00,solo,164.7,5320.0,-5320.0,14.0,125.0
263,48837.0,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2019-08-16,18:00:00,solo,164.6,7090.0,-7100.0,13.0,150.0
264,38185.0,Swiss Alps 100,160KM,Münster,Switzerland,2019-08-16,07:00:00,solo,157.6,9650.0,-9650.0,15.0,300.0
266,48391.0,Ute 100 Mile Trail Race,Ute 100 Mile Trail Race,OldLaSal,United States,2019-08-10,03:00:00,solo,159.5,6180.0,-6180.0,9.0,200.0
267,40737.0,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2019-08-03,06:00:00,solo,168.0,3420.0,-3460.0,14.0,300.0
269,49421.0,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2019-08-02,08:00:00,solo,171.9,11310.0,-11420.0,15.0,120.0
270,40025.0,Burning River Endurance Run,100 Mile,Hudson,United States,2019-07-27,04:00:00,solo,163.6,2700.0,-2700.0,14.0,250.0
271,36117.0,High Lonesome 100,100M,Nathrop,United States,2019-07-26,06:00:00,solo,160.0,6480.0,-6480.0,12.0,125.0
272,37967.0,Tahoe Rim Trail Endurance Runs 100M/50M/55K,100 Mile,Carsoncity,United States,2019-07-20,05:00:00,solo,161.1,6170.0,-6160.0,0.0,300.0
273,43051.0,The Gax 100 miles,The Gax 100 miles,Ystad,Sweden,2019-07-20,00:00:00,solo,161.3,2330.0,-2320.0,3.0,72.0
274,45911.0,Vermont 100 Endurance Race,100M,WestWindsor,United States,2019-07-20,04:00:00,solo,157.5,4830.0,-4840.0,19.0,350.0
275,47489.0,YOU YANGS Hardcore 100Miler,100 MI,LittleRiver,Australia,2019-07-20,08:00:00,solo,169.3,4820.0,-4830.0,2.0,0.0
277,35613.0,Elephant Trail Race,160 Km (100 Mile),PortMacquarie,Australia,2019-07-19,22:00:00,solo,163.3,8730.0,-8730.0,13.0,100.0
279,39821.0,Beacons Way Ultra,Beacons Way Ultra,abergavenny,United Kingdom,2019-07-13,06:00:00,solo,166.5,6310.0,-6320.0,10.0,50.0
280,48055.0,OSJ Ontake 100,100 Miles,Otaki,Japan,2019-07-13,20:00:00,solo,164.6,6200.0,-6200.0,6.0,0.0
281,48751.0,Columbia Sanfo Ultra 168-Chongli,168km,Chongli,China,2019-07-12,16:00:00,solo,166.2,8250.0,-8250.0,14.0,400.0
282,50485.0,Columbia Sanfo Ultra 168-Chongli,UTC-emergency,Chongli,China,2019-07-12,17:00:00,solo,157.7,7800.0,-7800.0,14.0,400.0
283,35983.0,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2019-07-12,18:00:00,solo,172.0,10210.0,-10210.0,15.0,515.0
284,36267.0,Grand Trail Stevenson,GTS 162 km,Saint-Etienne-Vallée-Française,France,2019-07-12,06:00:00,solo,161.2,5210.0,-5380.0,5.0,0.0
285,37005.0,Nuts Ylläs Pallas,160K,Äkäslompolo,Finland,2019-07-12,12:00:00,solo,163.9,4430.0,-4510.0,10.0,250.0
286,45153.0,Wendover Woods 100,Wendover Woods 100,Wendover,United Kingdom,2019-07-12,09:00:00,solo,168.1,6180.0,-6180.0,19.0,200.0
287,38947.0,100 MILLAS UTACCH AMANECER COMECHINGON,100 MILLAS UTACCH,VillaYacantodeCalamuchita,Argentina,2019-07-06,12:00:00,solo,158.8,5449.0,-5450.0,15.0,50.0
288,39995.0,Brisbane Trail Ultra Festival,Brisbane Trail Ultra 100 mile,Brisbane,Australia,2019-07-06,05:00:00,solo,159.5,7550.0,-7580.0,7.0,50.0
289,39425.0,Silverheels 100-Mile Endurance Run,100 Mile,Fairplay,United States,2019-07-06,04:00:00,solo,166.7,4650.0,-4650.0,24.0,200.0
290,39985.0,Sinister 7 Ultra,Solo,Blairmore,Canada,2019-07-06,07:00:00,solo,160.7,5730.0,-5740.0,15.0,1600.0
291,45339.0,Bojko Trail,Bojko Trail 150+,CzarnaGórna,Poland,2019-07-05,18:00:00,solo,155.1,7980.0,-8040.0,8.0,400.0
292,43675.0,Pen Llyn Ultra 100,Pen Llyn Ultra 100,Pwllheli,United Kingdom,2019-06-29,05:00:00,solo,162.7,3220.0,-3180.0,7.0,100.0
293,44333.0,#Småland100,#Småland100,Oskarshamn,Sweden,2019-06-28,18:00:00,solo,163.1,4040.0,-4040.0,7.0,50.0
294,49189.0,Ultra Trail Pululahua Ecuador,Ultra Trail Pululahua Ecuador,QUITO,Ecuador,2019-06-28,17:00:00,solo,172.1,11250.0,-10810.0,22.0,30.0
